in update mr0: q=0.50, mr0=0.96, mult0=0.02, mr1=0.0000, mult1=0.0000, spec_accs_cnt=1000, reg_accs_cnt=0
in update mr0: q=0.22, mr0=0.95, mult0=0.04, mr1=0.0016, mult1=0.0003, spec_accs_cnt=3000, reg_accs_cnt=2076
in update mr0: q=0.21, mr0=0.93, mult0=0.05, mr1=0.0016, mult1=0.0003, spec_accs_cnt=4000, reg_accs_cnt=2496
in update mr0: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0016, mult1=0.0003, spec_accs_cnt=5000, reg_accs_cnt=2890
in update mr1: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0044, mult1=0.0009, spec_accs_cnt=5251, reg_accs_cnt=3000
in update mr0: q=0.20, mr0=0.92, mult0=0.06, mr1=0.0044, mult1=0.0009, spec_accs_cnt=6000, reg_accs_cnt=3298
in update mr0: q=0.21, mr0=0.93, mult0=0.06, mr1=0.0044, mult1=0.0009, spec_accs_cnt=7000, reg_accs_cnt=3830
in update mr1: q=0.18, mr0=0.93, mult0=0.06, mr1=0.0098, mult1=0.0017, spec_accs_cnt=7940, reg_accs_cnt=4000
in update mr0: q=0.18, mr0=0.93, mult0=0.06, mr1=0.0098, mult1=0.0017, spec_accs_cnt=8000, reg_accs_cnt=4019
in update mr0: q=0.18, mr0=0.93, mult0=0.05, mr1=0.0098, mult1=0.0017, spec_accs_cnt=9000, reg_accs_cnt=4367
in update mr0: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0098, mult1=0.0017, spec_accs_cnt=10000, reg_accs_cnt=4681
in update mr1: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0216, mult1=0.0038, spec_accs_cnt=10876, reg_accs_cnt=5000
in update mr0: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0216, mult1=0.0039, spec_accs_cnt=11000, reg_accs_cnt=5128
in update mr0: q=0.20, mr0=0.93, mult0=0.05, mr1=0.0216, mult1=0.0042, spec_accs_cnt=12000, reg_accs_cnt=5663
in update mr1: q=0.21, mr0=0.93, mult0=0.05, mr1=0.0312, mult1=0.0065, spec_accs_cnt=12569, reg_accs_cnt=6000
in update mr0: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0312, mult1=0.0061, spec_accs_cnt=13000, reg_accs_cnt=6134
in update mr0: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0312, mult1=0.0061, spec_accs_cnt=14000, reg_accs_cnt=6548
in update mr1: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0552, mult1=0.0110, spec_accs_cnt=14930, reg_accs_cnt=7000
in update mr0: q=0.20, mr0=0.92, mult0=0.06, mr1=0.0552, mult1=0.0111, spec_accs_cnt=15000, reg_accs_cnt=7090
in update mr0: q=0.21, mr0=0.91, mult0=0.07, mr1=0.0552, mult1=0.0116, spec_accs_cnt=16000, reg_accs_cnt=7653
in update mr0: q=0.19, mr0=0.90, mult0=0.08, mr1=0.0552, mult1=0.0105, spec_accs_cnt=17000, reg_accs_cnt=7913
in update mr1: q=0.19, mr0=0.90, mult0=0.08, mr1=0.0699, mult1=0.0133, spec_accs_cnt=17212, reg_accs_cnt=8000
in update mr0: q=0.21, mr0=0.88, mult0=0.10, mr1=0.0699, mult1=0.0147, spec_accs_cnt=18000, reg_accs_cnt=8534
in update mr0: q=0.20, mr0=0.85, mult0=0.12, mr1=0.0699, mult1=0.0138, spec_accs_cnt=19000, reg_accs_cnt=8904
in update mr1: q=0.20, mr0=0.85, mult0=0.12, mr1=0.0944, mult1=0.0186, spec_accs_cnt=19186, reg_accs_cnt=9000
in update mr0: q=0.19, mr0=0.85, mult0=0.12, mr1=0.0944, mult1=0.0184, spec_accs_cnt=20000, reg_accs_cnt=9273
in update mr0: q=0.19, mr0=0.86, mult0=0.11, mr1=0.0944, mult1=0.0183, spec_accs_cnt=21000, reg_accs_cnt=9600
in update mr0: q=0.17, mr0=0.87, mult0=0.11, mr1=0.0944, mult1=0.0165, spec_accs_cnt=22000, reg_accs_cnt=9916
in update mr1: q=0.18, mr0=0.87, mult0=0.11, mr1=0.0953, mult1=0.0170, spec_accs_cnt=22443, reg_accs_cnt=10000
in update mr0: q=0.16, mr0=0.87, mult0=0.10, mr1=0.0953, mult1=0.0156, spec_accs_cnt=23000, reg_accs_cnt=10117
in update mr0: q=0.15, mr0=0.89, mult0=0.10, mr1=0.0953, mult1=0.0139, spec_accs_cnt=24000, reg_accs_cnt=10257
in update mr0: q=0.13, mr0=0.89, mult0=0.09, mr1=0.0953, mult1=0.0128, spec_accs_cnt=25000, reg_accs_cnt=10443
in update mr0: q=0.16, mr0=0.88, mult0=0.10, mr1=0.0953, mult1=0.0152, spec_accs_cnt=26000, reg_accs_cnt=10891
in update mr1: q=0.16, mr0=0.88, mult0=0.10, mr1=0.0997, mult1=0.0160, spec_accs_cnt=26337, reg_accs_cnt=11000
in update mr0: q=0.18, mr0=0.86, mult0=0.11, mr1=0.0997, mult1=0.0182, spec_accs_cnt=27000, reg_accs_cnt=11433
in update mr1: q=0.21, mr0=0.86, mult0=0.11, mr1=0.1060, mult1=0.0218, spec_accs_cnt=27881, reg_accs_cnt=12000
calling from mr1
advertising
in update mr0: q=0.22, mr0=0.96, mult0=0.03, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=645
in update mr1: q=0.23, mr0=0.96, mult0=0.03, mr1=0.0027, mult1=0.0006, spec_accs_cnt=1410, reg_accs_cnt=1000
in update mr0: q=0.23, mr0=0.96, mult0=0.03, mr1=0.0027, mult1=0.0006, spec_accs_cnt=2000, reg_accs_cnt=1377
in update mr0: q=0.20, mr0=0.96, mult0=0.03, mr1=0.0027, mult1=0.0006, spec_accs_cnt=3000, reg_accs_cnt=1746
in update mr1: q=0.19, mr0=0.96, mult0=0.03, mr1=0.0058, mult1=0.0011, spec_accs_cnt=3607, reg_accs_cnt=2000
in update mr0: q=0.20, mr0=0.96, mult0=0.03, mr1=0.0058, mult1=0.0012, spec_accs_cnt=4000, reg_accs_cnt=2294
in update mr1: q=0.22, mr0=0.96, mult0=0.03, mr1=0.0096, mult1=0.0022, spec_accs_cnt=4834, reg_accs_cnt=3000
in update mr0: q=0.22, mr0=0.96, mult0=0.03, mr1=0.0096, mult1=0.0022, spec_accs_cnt=5000, reg_accs_cnt=3057
in update mr0: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0096, mult1=0.0021, spec_accs_cnt=6000, reg_accs_cnt=3556
in update mr1: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0280, mult1=0.0060, spec_accs_cnt=6817, reg_accs_cnt=4000
in update mr0: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0280, mult1=0.0060, spec_accs_cnt=7000, reg_accs_cnt=4047
in update mr0: q=0.21, mr0=0.96, mult0=0.04, mr1=0.0280, mult1=0.0060, spec_accs_cnt=8000, reg_accs_cnt=4631
in update mr1: q=0.19, mr0=0.96, mult0=0.04, mr1=0.0300, mult1=0.0056, spec_accs_cnt=8981, reg_accs_cnt=5000
in update mr0: q=0.19, mr0=0.94, mult0=0.05, mr1=0.0300, mult1=0.0056, spec_accs_cnt=9000, reg_accs_cnt=5015
in update mr0: q=0.20, mr0=0.91, mult0=0.07, mr1=0.0300, mult1=0.0059, spec_accs_cnt=10000, reg_accs_cnt=5399
in update mr1: q=0.20, mr0=0.91, mult0=0.07, mr1=0.0387, mult1=0.0076, spec_accs_cnt=10940, reg_accs_cnt=6000
in update mr0: q=0.20, mr0=0.90, mult0=0.08, mr1=0.0387, mult1=0.0076, spec_accs_cnt=11000, reg_accs_cnt=6068
in update mr0: q=0.22, mr0=0.91, mult0=0.07, mr1=0.0387, mult1=0.0085, spec_accs_cnt=12000, reg_accs_cnt=6639
in update mr1: q=0.21, mr0=0.91, mult0=0.07, mr1=0.0383, mult1=0.0079, spec_accs_cnt=12581, reg_accs_cnt=7000
in update mr0: q=0.21, mr0=0.92, mult0=0.06, mr1=0.0383, mult1=0.0081, spec_accs_cnt=13000, reg_accs_cnt=7197
in update mr0: q=0.20, mr0=0.90, mult0=0.08, mr1=0.0383, mult1=0.0076, spec_accs_cnt=14000, reg_accs_cnt=7671
in update mr0: q=0.18, mr0=0.89, mult0=0.09, mr1=0.0383, mult1=0.0070, spec_accs_cnt=15000, reg_accs_cnt=7981
in update mr1: q=0.18, mr0=0.89, mult0=0.09, mr1=0.0457, mult1=0.0084, spec_accs_cnt=15126, reg_accs_cnt=8000
in update mr0: q=0.18, mr0=0.89, mult0=0.09, mr1=0.0457, mult1=0.0084, spec_accs_cnt=16000, reg_accs_cnt=8388
in update mr1: q=0.22, mr0=0.89, mult0=0.09, mr1=0.0513, mult1=0.0115, spec_accs_cnt=16486, reg_accs_cnt=9000
in update mr0: q=0.22, mr0=0.89, mult0=0.09, mr1=0.0513, mult1=0.0113, spec_accs_cnt=17000, reg_accs_cnt=9187
in update mr0: q=0.19, mr0=0.86, mult0=0.11, mr1=0.0513, mult1=0.0099, spec_accs_cnt=18000, reg_accs_cnt=9497
in update mr1: q=0.21, mr0=0.86, mult0=0.11, mr1=0.0685, mult1=0.0143, spec_accs_cnt=18692, reg_accs_cnt=10000
in update mr0: q=0.21, mr0=0.85, mult0=0.12, mr1=0.0685, mult1=0.0144, spec_accs_cnt=19000, reg_accs_cnt=10183
in update mr0: q=0.21, mr0=0.88, mult0=0.10, mr1=0.0685, mult1=0.0145, spec_accs_cnt=20000, reg_accs_cnt=10452
in update mr0: q=0.20, mr0=0.89, mult0=0.09, mr1=0.0685, mult1=0.0137, spec_accs_cnt=21000, reg_accs_cnt=10880
in update mr1: q=0.19, mr0=0.89, mult0=0.09, mr1=0.1229, mult1=0.0236, spec_accs_cnt=21252, reg_accs_cnt=11000
calling from mr1
advertising
in update mr1: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=966, reg_accs_cnt=1000
in update mr0: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=1000, reg_accs_cnt=1011
in update mr0: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=2000, reg_accs_cnt=1980
in update mr1: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0035, mult1=0.0009, spec_accs_cnt=2055, reg_accs_cnt=2000
in update mr0: q=0.25, mr0=0.95, mult0=0.04, mr1=0.0035, mult1=0.0009, spec_accs_cnt=3000, reg_accs_cnt=2856
in update mr1: q=0.25, mr0=0.95, mult0=0.04, mr1=0.0096, mult1=0.0024, spec_accs_cnt=3083, reg_accs_cnt=3000
in update mr0: q=0.25, mr0=0.94, mult0=0.05, mr1=0.0096, mult1=0.0024, spec_accs_cnt=4000, reg_accs_cnt=3863
in update mr1: q=0.25, mr0=0.94, mult0=0.05, mr1=0.0150, mult1=0.0037, spec_accs_cnt=4103, reg_accs_cnt=4000
in update mr0: q=0.23, mr0=0.93, mult0=0.05, mr1=0.0150, mult1=0.0035, spec_accs_cnt=5000, reg_accs_cnt=4543
in update mr1: q=0.22, mr0=0.93, mult0=0.06, mr1=0.0195, mult1=0.0042, spec_accs_cnt=5808, reg_accs_cnt=5000
in update mr0: q=0.23, mr0=0.92, mult0=0.06, mr1=0.0195, mult1=0.0045, spec_accs_cnt=6000, reg_accs_cnt=5201
in update mr0: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0195, mult1=0.0044, spec_accs_cnt=7000, reg_accs_cnt=5873
in update mr1: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0216, mult1=0.0049, spec_accs_cnt=7163, reg_accs_cnt=6000
in update mr0: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0216, mult1=0.0049, spec_accs_cnt=8000, reg_accs_cnt=6621
in update mr1: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0267, mult1=0.0057, spec_accs_cnt=8732, reg_accs_cnt=7000
in update mr0: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0267, mult1=0.0057, spec_accs_cnt=9000, reg_accs_cnt=7130
in update mr0: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0267, mult1=0.0057, spec_accs_cnt=10000, reg_accs_cnt=7725
in update mr1: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0315, mult1=0.0065, spec_accs_cnt=10859, reg_accs_cnt=8000
in update mr0: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0315, mult1=0.0065, spec_accs_cnt=11000, reg_accs_cnt=8034
in update mr0: q=0.18, mr0=0.91, mult0=0.08, mr1=0.0315, mult1=0.0056, spec_accs_cnt=12000, reg_accs_cnt=8326
in update mr0: q=0.19, mr0=0.90, mult0=0.08, mr1=0.0315, mult1=0.0061, spec_accs_cnt=13000, reg_accs_cnt=8931
in update mr1: q=0.19, mr0=0.90, mult0=0.08, mr1=0.0346, mult1=0.0067, spec_accs_cnt=13117, reg_accs_cnt=9000
in update mr0: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0346, mult1=0.0074, spec_accs_cnt=14000, reg_accs_cnt=9570
in update mr0: q=0.20, mr0=0.86, mult0=0.11, mr1=0.0346, mult1=0.0068, spec_accs_cnt=15000, reg_accs_cnt=9964
in update mr1: q=0.20, mr0=0.86, mult0=0.11, mr1=0.0910, mult1=0.0179, spec_accs_cnt=15134, reg_accs_cnt=10000
in update mr0: q=0.19, mr0=0.86, mult0=0.12, mr1=0.0910, mult1=0.0170, spec_accs_cnt=16000, reg_accs_cnt=10263
in update mr0: q=0.20, mr0=0.87, mult0=0.10, mr1=0.0910, mult1=0.0183, spec_accs_cnt=17000, reg_accs_cnt=10514
in update mr0: q=0.20, mr0=0.87, mult0=0.10, mr1=0.0910, mult1=0.0181, spec_accs_cnt=18000, reg_accs_cnt=10934
in update mr1: q=0.20, mr0=0.87, mult0=0.10, mr1=0.0830, mult1=0.0165, spec_accs_cnt=18083, reg_accs_cnt=11000
in update mr0: q=0.22, mr0=0.88, mult0=0.09, mr1=0.0830, mult1=0.0183, spec_accs_cnt=19000, reg_accs_cnt=11395
in update mr1: q=0.23, mr0=0.88, mult0=0.09, mr1=0.0737, mult1=0.0168, spec_accs_cnt=19767, reg_accs_cnt=12000
in update mr0: q=0.23, mr0=0.87, mult0=0.10, mr1=0.0737, mult1=0.0172, spec_accs_cnt=20000, reg_accs_cnt=12124
in update mr0: q=0.19, mr0=0.84, mult0=0.13, mr1=0.0737, mult1=0.0142, spec_accs_cnt=21000, reg_accs_cnt=12343
in update mr0: q=0.18, mr0=0.86, mult0=0.12, mr1=0.0737, mult1=0.0134, spec_accs_cnt=22000, reg_accs_cnt=12617
in update mr1: q=0.20, mr0=0.86, mult0=0.11, mr1=0.0651, mult1=0.0128, spec_accs_cnt=22781, reg_accs_cnt=13000
in update mr0: q=0.20, mr0=0.85, mult0=0.12, mr1=0.0651, mult1=0.0128, spec_accs_cnt=23000, reg_accs_cnt=13136
in update mr0: q=0.21, mr0=0.84, mult0=0.13, mr1=0.0651, mult1=0.0138, spec_accs_cnt=24000, reg_accs_cnt=13822
in update mr1: q=0.21, mr0=0.84, mult0=0.13, mr1=0.0968, mult1=0.0205, spec_accs_cnt=24559, reg_accs_cnt=14000
calling from mr1
advertising
in update mr0: q=0.20, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=485
in update mr0: q=0.19, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=2000, reg_accs_cnt=603
in update mr0: q=0.15, mr0=0.96, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=3000, reg_accs_cnt=819
in update mr1: q=0.17, mr0=0.96, mult0=0.04, mr1=0.0035, mult1=0.0006, spec_accs_cnt=3326, reg_accs_cnt=1000
in update mr0: q=0.20, mr0=0.94, mult0=0.04, mr1=0.0035, mult1=0.0007, spec_accs_cnt=4000, reg_accs_cnt=1581
in update mr0: q=0.19, mr0=0.95, mult0=0.04, mr1=0.0035, mult1=0.0007, spec_accs_cnt=5000, reg_accs_cnt=1853
in update mr1: q=0.17, mr0=0.95, mult0=0.04, mr1=0.0076, mult1=0.0013, spec_accs_cnt=5345, reg_accs_cnt=2000
in update mr0: q=0.18, mr0=0.95, mult0=0.04, mr1=0.0076, mult1=0.0014, spec_accs_cnt=6000, reg_accs_cnt=2288
in update mr0: q=0.18, mr0=0.93, mult0=0.06, mr1=0.0076, mult1=0.0014, spec_accs_cnt=7000, reg_accs_cnt=2804
in update mr1: q=0.20, mr0=0.93, mult0=0.05, mr1=0.0152, mult1=0.0031, spec_accs_cnt=7181, reg_accs_cnt=3000
in update mr0: q=0.20, mr0=0.92, mult0=0.06, mr1=0.0152, mult1=0.0031, spec_accs_cnt=8000, reg_accs_cnt=3404
in update mr0: q=0.20, mr0=0.90, mult0=0.08, mr1=0.0152, mult1=0.0030, spec_accs_cnt=9000, reg_accs_cnt=3946
in update mr1: q=0.20, mr0=0.90, mult0=0.08, mr1=0.0189, mult1=0.0038, spec_accs_cnt=9175, reg_accs_cnt=4000
in update mr0: q=0.24, mr0=0.90, mult0=0.07, mr1=0.0189, mult1=0.0045, spec_accs_cnt=10000, reg_accs_cnt=4891
in update mr1: q=0.24, mr0=0.90, mult0=0.07, mr1=0.0399, mult1=0.0095, spec_accs_cnt=10559, reg_accs_cnt=5000
in update mr0: q=0.21, mr0=0.92, mult0=0.07, mr1=0.0399, mult1=0.0084, spec_accs_cnt=11000, reg_accs_cnt=5197
in update mr1: q=0.23, mr0=0.92, mult0=0.06, mr1=0.0450, mult1=0.0102, spec_accs_cnt=11923, reg_accs_cnt=6000
in update mr0: q=0.23, mr0=0.91, mult0=0.07, mr1=0.0450, mult1=0.0102, spec_accs_cnt=12000, reg_accs_cnt=6130
in update mr1: q=0.25, mr0=0.91, mult0=0.07, mr1=0.0567, mult1=0.0140, spec_accs_cnt=12835, reg_accs_cnt=7000
in update mr0: q=0.25, mr0=0.91, mult0=0.07, mr1=0.0567, mult1=0.0140, spec_accs_cnt=13000, reg_accs_cnt=7160
in update mr0: q=0.25, mr0=0.88, mult0=0.09, mr1=0.0567, mult1=0.0139, spec_accs_cnt=14000, reg_accs_cnt=7781
in update mr1: q=0.21, mr0=0.88, mult0=0.09, mr1=0.0630, mult1=0.0134, spec_accs_cnt=14739, reg_accs_cnt=8000
in update mr0: q=0.23, mr0=0.89, mult0=0.08, mr1=0.0630, mult1=0.0147, spec_accs_cnt=15000, reg_accs_cnt=8594
in update mr1: q=0.25, mr0=0.89, mult0=0.08, mr1=0.0738, mult1=0.0184, spec_accs_cnt=15319, reg_accs_cnt=9000
in update mr0: q=0.28, mr0=0.89, mult0=0.08, mr1=0.0738, mult1=0.0204, spec_accs_cnt=16000, reg_accs_cnt=9915
in update mr1: q=0.26, mr0=0.89, mult0=0.08, mr1=0.1003, mult1=0.0262, spec_accs_cnt=16093, reg_accs_cnt=10000
calling from mr1
advertising
in update mr1: q=0.27, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=755, reg_accs_cnt=1000
in update mr0: q=0.26, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=1000, reg_accs_cnt=1140
in update mr0: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0020, mult1=0.0005, spec_accs_cnt=2000, reg_accs_cnt=1757
in update mr1: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0103, mult1=0.0023, spec_accs_cnt=2671, reg_accs_cnt=2000
in update mr0: q=0.22, mr0=0.93, mult0=0.05, mr1=0.0103, mult1=0.0023, spec_accs_cnt=3000, reg_accs_cnt=2319
in update mr1: q=0.24, mr0=0.93, mult0=0.05, mr1=0.0117, mult1=0.0027, spec_accs_cnt=3672, reg_accs_cnt=3000
in update mr0: q=0.24, mr0=0.91, mult0=0.07, mr1=0.0117, mult1=0.0028, spec_accs_cnt=4000, reg_accs_cnt=3184
in update mr1: q=0.24, mr0=0.91, mult0=0.07, mr1=0.0140, mult1=0.0034, spec_accs_cnt=4892, reg_accs_cnt=4000
in update mr0: q=0.24, mr0=0.89, mult0=0.08, mr1=0.0140, mult1=0.0034, spec_accs_cnt=5000, reg_accs_cnt=4115
in update mr1: q=0.25, mr0=0.89, mult0=0.08, mr1=0.0200, mult1=0.0051, spec_accs_cnt=5784, reg_accs_cnt=5000
in update mr0: q=0.25, mr0=0.89, mult0=0.09, mr1=0.0200, mult1=0.0051, spec_accs_cnt=6000, reg_accs_cnt=5219
in update mr1: q=0.26, mr0=0.89, mult0=0.08, mr1=0.0185, mult1=0.0049, spec_accs_cnt=6766, reg_accs_cnt=6000
