in update mr0: q=0.50, mr0=0.96, mult0=0.02, mr1=0.0000, mult1=0.0000, spec_accs_cnt=1000, reg_accs_cnt=0
in update mr0: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0022, mult1=0.0005, spec_accs_cnt=3000, reg_accs_cnt=2195
in update mr0: q=0.22, mr0=0.94, mult0=0.05, mr1=0.0022, mult1=0.0005, spec_accs_cnt=4000, reg_accs_cnt=2620
in update mr1: q=0.22, mr0=0.94, mult0=0.05, mr1=0.0049, mult1=0.0011, spec_accs_cnt=4836, reg_accs_cnt=3000
in update mr0: q=0.21, mr0=0.93, mult0=0.05, mr1=0.0049, mult1=0.0010, spec_accs_cnt=5000, reg_accs_cnt=3038
in update mr0: q=0.21, mr0=0.93, mult0=0.06, mr1=0.0049, mult1=0.0010, spec_accs_cnt=6000, reg_accs_cnt=3456
in update mr1: q=0.22, mr0=0.93, mult0=0.06, mr1=0.0084, mult1=0.0018, spec_accs_cnt=6912, reg_accs_cnt=4000
in update mr0: q=0.22, mr0=0.93, mult0=0.05, mr1=0.0084, mult1=0.0018, spec_accs_cnt=7000, reg_accs_cnt=4017
in update mr0: q=0.18, mr0=0.93, mult0=0.06, mr1=0.0084, mult1=0.0016, spec_accs_cnt=8000, reg_accs_cnt=4220
in update mr0: q=0.18, mr0=0.93, mult0=0.05, mr1=0.0084, mult1=0.0015, spec_accs_cnt=9000, reg_accs_cnt=4552
in update mr0: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0084, mult1=0.0015, spec_accs_cnt=10000, reg_accs_cnt=4899
in update mr1: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0178, mult1=0.0033, spec_accs_cnt=10264, reg_accs_cnt=5000
in update mr0: q=0.18, mr0=0.94, mult0=0.05, mr1=0.0178, mult1=0.0033, spec_accs_cnt=11000, reg_accs_cnt=5330
in update mr0: q=0.20, mr0=0.94, mult0=0.05, mr1=0.0178, mult1=0.0036, spec_accs_cnt=12000, reg_accs_cnt=5880
in update mr1: q=0.21, mr0=0.94, mult0=0.05, mr1=0.0291, mult1=0.0061, spec_accs_cnt=12164, reg_accs_cnt=6000
in update mr0: q=0.20, mr0=0.93, mult0=0.05, mr1=0.0291, mult1=0.0059, spec_accs_cnt=13000, reg_accs_cnt=6379
in update mr0: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0291, mult1=0.0058, spec_accs_cnt=14000, reg_accs_cnt=6814
in update mr1: q=0.20, mr0=0.93, mult0=0.06, mr1=0.0488, mult1=0.0100, spec_accs_cnt=14329, reg_accs_cnt=7000
in update mr0: q=0.21, mr0=0.92, mult0=0.06, mr1=0.0488, mult1=0.0102, spec_accs_cnt=15000, reg_accs_cnt=7366
in update mr0: q=0.22, mr0=0.92, mult0=0.07, mr1=0.0488, mult1=0.0108, spec_accs_cnt=16000, reg_accs_cnt=7986
in update mr1: q=0.22, mr0=0.92, mult0=0.07, mr1=0.0611, mult1=0.0135, spec_accs_cnt=16052, reg_accs_cnt=8000
in update mr0: q=0.21, mr0=0.91, mult0=0.07, mr1=0.0611, mult1=0.0128, spec_accs_cnt=17000, reg_accs_cnt=8188
in update mr0: q=0.19, mr0=0.91, mult0=0.07, mr1=0.0611, mult1=0.0119, spec_accs_cnt=18000, reg_accs_cnt=8514
in update mr0: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0611, mult1=0.0130, spec_accs_cnt=19000, reg_accs_cnt=8891
in update mr1: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0966, mult1=0.0205, spec_accs_cnt=19464, reg_accs_cnt=9000
calling from mr1
advertising
in update mr0: q=0.23, mr0=0.96, mult0=0.03, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=478
in update mr0: q=0.25, mr0=0.97, mult0=0.02, mr1=0.0010, mult1=0.0002, spec_accs_cnt=2000, reg_accs_cnt=855
in update mr1: q=0.25, mr0=0.97, mult0=0.02, mr1=0.0008, mult1=0.0002, spec_accs_cnt=2491, reg_accs_cnt=1000
in update mr0: q=0.25, mr0=0.97, mult0=0.02, mr1=0.0008, mult1=0.0002, spec_accs_cnt=3000, reg_accs_cnt=1180
in update mr0: q=0.24, mr0=0.98, mult0=0.02, mr1=0.0008, mult1=0.0002, spec_accs_cnt=4000, reg_accs_cnt=1472
in update mr0: q=0.23, mr0=0.98, mult0=0.01, mr1=0.0008, mult1=0.0002, spec_accs_cnt=5000, reg_accs_cnt=1774
in update mr1: q=0.21, mr0=0.98, mult0=0.01, mr1=0.0113, mult1=0.0024, spec_accs_cnt=5981, reg_accs_cnt=2000
in update mr0: q=0.21, mr0=0.98, mult0=0.01, mr1=0.0113, mult1=0.0024, spec_accs_cnt=6000, reg_accs_cnt=2006
in update mr0: q=0.19, mr0=0.98, mult0=0.01, mr1=0.0113, mult1=0.0022, spec_accs_cnt=7000, reg_accs_cnt=2171
in update mr0: q=0.18, mr0=0.98, mult0=0.02, mr1=0.0113, mult1=0.0020, spec_accs_cnt=8000, reg_accs_cnt=2347
in update mr0: q=0.18, mr0=0.98, mult0=0.02, mr1=0.0113, mult1=0.0020, spec_accs_cnt=9000, reg_accs_cnt=2693
in update mr1: q=0.19, mr0=0.98, mult0=0.02, mr1=0.0155, mult1=0.0030, spec_accs_cnt=9902, reg_accs_cnt=3000
in update mr0: q=0.19, mr0=0.97, mult0=0.02, mr1=0.0155, mult1=0.0030, spec_accs_cnt=10000, reg_accs_cnt=3031
in update mr0: q=0.22, mr0=0.97, mult0=0.02, mr1=0.0155, mult1=0.0034, spec_accs_cnt=11000, reg_accs_cnt=3501
in update mr0: q=0.24, mr0=0.97, mult0=0.02, mr1=0.0155, mult1=0.0037, spec_accs_cnt=12000, reg_accs_cnt=3942
in update mr1: q=0.24, mr0=0.97, mult0=0.02, mr1=0.0199, mult1=0.0047, spec_accs_cnt=12105, reg_accs_cnt=4000
in update mr0: q=0.25, mr0=0.97, mult0=0.03, mr1=0.0199, mult1=0.0050, spec_accs_cnt=13000, reg_accs_cnt=4542
in update mr1: q=0.24, mr0=0.97, mult0=0.03, mr1=0.0216, mult1=0.0053, spec_accs_cnt=13859, reg_accs_cnt=5000
in update mr0: q=0.25, mr0=0.96, mult0=0.03, mr1=0.0216, mult1=0.0053, spec_accs_cnt=14000, reg_accs_cnt=5138
in update mr1: q=0.27, mr0=0.96, mult0=0.03, mr1=0.0787, mult1=0.0213, spec_accs_cnt=14985, reg_accs_cnt=6000
calling from mr1
advertising
in update mr0: q=0.24, mr0=0.96, mult0=0.03, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=412
in update mr1: q=0.23, mr0=0.96, mult0=0.03, mr1=0.0033, mult1=0.0007, spec_accs_cnt=1835, reg_accs_cnt=1000
in update mr0: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0033, mult1=0.0008, spec_accs_cnt=2000, reg_accs_cnt=1256
in update mr0: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0033, mult1=0.0007, spec_accs_cnt=3000, reg_accs_cnt=1727
in update mr1: q=0.20, mr0=0.95, mult0=0.04, mr1=0.0062, mult1=0.0012, spec_accs_cnt=3667, reg_accs_cnt=2000
in update mr0: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0062, mult1=0.0013, spec_accs_cnt=4000, reg_accs_cnt=2268
in update mr0: q=0.20, mr0=0.96, mult0=0.03, mr1=0.0062, mult1=0.0013, spec_accs_cnt=5000, reg_accs_cnt=2712
in update mr1: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0094, mult1=0.0020, spec_accs_cnt=5301, reg_accs_cnt=3000
in update mr0: q=0.22, mr0=0.96, mult0=0.03, mr1=0.0094, mult1=0.0020, spec_accs_cnt=6000, reg_accs_cnt=3295
in update mr0: q=0.20, mr0=0.94, mult0=0.05, mr1=0.0094, mult1=0.0019, spec_accs_cnt=7000, reg_accs_cnt=3786
in update mr1: q=0.20, mr0=0.94, mult0=0.05, mr1=0.0188, mult1=0.0038, spec_accs_cnt=7674, reg_accs_cnt=4000
in update mr0: q=0.19, mr0=0.91, mult0=0.07, mr1=0.0188, mult1=0.0037, spec_accs_cnt=8000, reg_accs_cnt=4291
in update mr0: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0188, mult1=0.0040, spec_accs_cnt=9000, reg_accs_cnt=4772
in update mr1: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0298, mult1=0.0063, spec_accs_cnt=9290, reg_accs_cnt=5000
in update mr0: q=0.22, mr0=0.91, mult0=0.07, mr1=0.0298, mult1=0.0064, spec_accs_cnt=10000, reg_accs_cnt=5453
in update mr1: q=0.22, mr0=0.91, mult0=0.07, mr1=0.0334, mult1=0.0072, spec_accs_cnt=10948, reg_accs_cnt=6000
in update mr0: q=0.22, mr0=0.92, mult0=0.06, mr1=0.0334, mult1=0.0074, spec_accs_cnt=11000, reg_accs_cnt=6084
in update mr0: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0334, mult1=0.0069, spec_accs_cnt=12000, reg_accs_cnt=6415
in update mr0: q=0.19, mr0=0.89, mult0=0.09, mr1=0.0334, mult1=0.0063, spec_accs_cnt=13000, reg_accs_cnt=6727
in update mr1: q=0.19, mr0=0.89, mult0=0.09, mr1=0.0425, mult1=0.0080, spec_accs_cnt=13639, reg_accs_cnt=7000
in update mr0: q=0.19, mr0=0.89, mult0=0.09, mr1=0.0425, mult1=0.0082, spec_accs_cnt=14000, reg_accs_cnt=7347
in update mr0: q=0.22, mr0=0.87, mult0=0.10, mr1=0.0425, mult1=0.0094, spec_accs_cnt=15000, reg_accs_cnt=7950
in update mr1: q=0.22, mr0=0.87, mult0=0.10, mr1=0.0404, mult1=0.0090, spec_accs_cnt=15335, reg_accs_cnt=8000
in update mr0: q=0.19, mr0=0.87, mult0=0.11, mr1=0.0404, mult1=0.0077, spec_accs_cnt=16000, reg_accs_cnt=8161
in update mr0: q=0.19, mr0=0.86, mult0=0.11, mr1=0.0404, mult1=0.0078, spec_accs_cnt=17000, reg_accs_cnt=8573
in update mr0: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0404, mult1=0.0086, spec_accs_cnt=18000, reg_accs_cnt=8965
in update mr1: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0823, mult1=0.0176, spec_accs_cnt=18101, reg_accs_cnt=9000
in update mr0: q=0.21, mr0=0.91, mult0=0.07, mr1=0.0823, mult1=0.0175, spec_accs_cnt=19000, reg_accs_cnt=9191
in update mr0: q=0.21, mr0=0.92, mult0=0.07, mr1=0.0823, mult1=0.0169, spec_accs_cnt=20000, reg_accs_cnt=9501
in update mr1: q=0.20, mr0=0.92, mult0=0.07, mr1=0.1120, mult1=0.0226, spec_accs_cnt=20719, reg_accs_cnt=10000
calling from mr1
advertising
in update mr1: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=993, reg_accs_cnt=1000
in update mr0: q=0.23, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=1015
in update mr0: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=2000, reg_accs_cnt=1859
in update mr1: q=0.24, mr0=0.95, mult0=0.04, mr1=0.0077, mult1=0.0019, spec_accs_cnt=2194, reg_accs_cnt=2000
in update mr0: q=0.26, mr0=0.94, mult0=0.04, mr1=0.0077, mult1=0.0020, spec_accs_cnt=3000, reg_accs_cnt=2993
in update mr1: q=0.26, mr0=0.94, mult0=0.04, mr1=0.0081, mult1=0.0021, spec_accs_cnt=3005, reg_accs_cnt=3000
in update mr0: q=0.26, mr0=0.94, mult0=0.05, mr1=0.0081, mult1=0.0021, spec_accs_cnt=4000, reg_accs_cnt=3947
in update mr1: q=0.26, mr0=0.94, mult0=0.05, mr1=0.0140, mult1=0.0036, spec_accs_cnt=4163, reg_accs_cnt=4000
in update mr0: q=0.24, mr0=0.93, mult0=0.05, mr1=0.0140, mult1=0.0033, spec_accs_cnt=5000, reg_accs_cnt=4402
in update mr1: q=0.23, mr0=0.93, mult0=0.06, mr1=0.0173, mult1=0.0040, spec_accs_cnt=5740, reg_accs_cnt=5000
in update mr0: q=0.23, mr0=0.91, mult0=0.07, mr1=0.0173, mult1=0.0040, spec_accs_cnt=6000, reg_accs_cnt=5155
in update mr0: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0173, mult1=0.0040, spec_accs_cnt=7000, reg_accs_cnt=5909
in update mr1: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0195, mult1=0.0045, spec_accs_cnt=7200, reg_accs_cnt=6000
in update mr0: q=0.24, mr0=0.90, mult0=0.08, mr1=0.0195, mult1=0.0046, spec_accs_cnt=8000, reg_accs_cnt=6638
in update mr1: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0251, mult1=0.0057, spec_accs_cnt=8721, reg_accs_cnt=7000
in update mr0: q=0.22, mr0=0.89, mult0=0.09, mr1=0.0251, mult1=0.0056, spec_accs_cnt=9000, reg_accs_cnt=7210
in update mr0: q=0.22, mr0=0.89, mult0=0.08, mr1=0.0251, mult1=0.0054, spec_accs_cnt=10000, reg_accs_cnt=7762
in update mr0: q=0.18, mr0=0.91, mult0=0.08, mr1=0.0251, mult1=0.0046, spec_accs_cnt=11000, reg_accs_cnt=7943
in update mr1: q=0.18, mr0=0.91, mult0=0.08, mr1=0.0321, mult1=0.0058, spec_accs_cnt=11075, reg_accs_cnt=8000
in update mr0: q=0.18, mr0=0.91, mult0=0.07, mr1=0.0321, mult1=0.0058, spec_accs_cnt=12000, reg_accs_cnt=8336
in update mr1: q=0.20, mr0=0.91, mult0=0.07, mr1=0.0461, mult1=0.0094, spec_accs_cnt=12994, reg_accs_cnt=9000
in update mr0: q=0.20, mr0=0.90, mult0=0.08, mr1=0.0461, mult1=0.0094, spec_accs_cnt=13000, reg_accs_cnt=9023
in update mr0: q=0.22, mr0=0.88, mult0=0.09, mr1=0.0461, mult1=0.0100, spec_accs_cnt=14000, reg_accs_cnt=9583
in update mr0: q=0.20, mr0=0.86, mult0=0.11, mr1=0.0461, mult1=0.0094, spec_accs_cnt=15000, reg_accs_cnt=9944
in update mr1: q=0.19, mr0=0.86, mult0=0.11, mr1=0.0853, mult1=0.0165, spec_accs_cnt=15322, reg_accs_cnt=10000
in update mr0: q=0.19, mr0=0.87, mult0=0.11, mr1=0.0853, mult1=0.0164, spec_accs_cnt=16000, reg_accs_cnt=10235
in update mr0: q=0.20, mr0=0.88, mult0=0.10, mr1=0.0853, mult1=0.0175, spec_accs_cnt=17000, reg_accs_cnt=10494
in update mr0: q=0.20, mr0=0.89, mult0=0.09, mr1=0.0853, mult1=0.0168, spec_accs_cnt=18000, reg_accs_cnt=10765
in update mr1: q=0.20, mr0=0.89, mult0=0.09, mr1=0.0787, mult1=0.0159, spec_accs_cnt=18715, reg_accs_cnt=11000
in update mr0: q=0.21, mr0=0.90, mult0=0.08, mr1=0.0787, mult1=0.0166, spec_accs_cnt=19000, reg_accs_cnt=11077
in update mr0: q=0.22, mr0=0.90, mult0=0.07, mr1=0.0787, mult1=0.0173, spec_accs_cnt=20000, reg_accs_cnt=11376
in update mr0: q=0.23, mr0=0.91, mult0=0.07, mr1=0.0787, mult1=0.0179, spec_accs_cnt=21000, reg_accs_cnt=11868
in update mr1: q=0.23, mr0=0.91, mult0=0.07, mr1=0.0688, mult1=0.0160, spec_accs_cnt=21339, reg_accs_cnt=12000
in update mr0: q=0.22, mr0=0.89, mult0=0.08, mr1=0.0688, mult1=0.0149, spec_accs_cnt=22000, reg_accs_cnt=12168
in update mr0: q=0.20, mr0=0.87, mult0=0.10, mr1=0.0688, mult1=0.0134, spec_accs_cnt=23000, reg_accs_cnt=12338
in update mr0: q=0.19, mr0=0.89, mult0=0.09, mr1=0.0688, mult1=0.0129, spec_accs_cnt=24000, reg_accs_cnt=12584
in update mr0: q=0.20, mr0=0.89, mult0=0.09, mr1=0.0688, mult1=0.0137, spec_accs_cnt=25000, reg_accs_cnt=12912
in update mr1: q=0.20, mr0=0.89, mult0=0.09, mr1=0.0621, mult1=0.0124, spec_accs_cnt=25219, reg_accs_cnt=13000
in update mr0: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0621, mult1=0.0128, spec_accs_cnt=26000, reg_accs_cnt=13324
in update mr0: q=0.22, mr0=0.89, mult0=0.08, mr1=0.0621, mult1=0.0135, spec_accs_cnt=27000, reg_accs_cnt=13760
in update mr0: q=0.22, mr0=0.91, mult0=0.07, mr1=0.0621, mult1=0.0135, spec_accs_cnt=28000, reg_accs_cnt=13996
in update mr1: q=0.22, mr0=0.91, mult0=0.07, mr1=0.0958, mult1=0.0208, spec_accs_cnt=28043, reg_accs_cnt=14000
calling from mr1
advertising
in update mr0: q=0.21, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=1000, reg_accs_cnt=484
in update mr0: q=0.17, mr0=0.96, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=2000, reg_accs_cnt=614
in update mr0: q=0.16, mr0=0.95, mult0=0.04, mr1=0.0010, mult1=0.0002, spec_accs_cnt=3000, reg_accs_cnt=976
in update mr1: q=0.18, mr0=0.95, mult0=0.04, mr1=0.0052, mult1=0.0009, spec_accs_cnt=3028, reg_accs_cnt=1000
in update mr0: q=0.21, mr0=0.95, mult0=0.04, mr1=0.0052, mult1=0.0011, spec_accs_cnt=4000, reg_accs_cnt=1687
in update mr0: q=0.18, mr0=0.95, mult0=0.04, mr1=0.0052, mult1=0.0009, spec_accs_cnt=5000, reg_accs_cnt=1970
in update mr1: q=0.18, mr0=0.95, mult0=0.04, mr1=0.0084, mult1=0.0015, spec_accs_cnt=5058, reg_accs_cnt=2000
in update mr0: q=0.19, mr0=0.96, mult0=0.03, mr1=0.0084, mult1=0.0016, spec_accs_cnt=6000, reg_accs_cnt=2398
in update mr1: q=0.21, mr0=0.96, mult0=0.03, mr1=0.0178, mult1=0.0037, spec_accs_cnt=6950, reg_accs_cnt=3000
in update mr0: q=0.21, mr0=0.94, mult0=0.04, mr1=0.0178, mult1=0.0037, spec_accs_cnt=7000, reg_accs_cnt=3070
in update mr0: q=0.21, mr0=0.93, mult0=0.05, mr1=0.0178, mult1=0.0038, spec_accs_cnt=8000, reg_accs_cnt=3649
in update mr1: q=0.22, mr0=0.93, mult0=0.05, mr1=0.0196, mult1=0.0043, spec_accs_cnt=8516, reg_accs_cnt=4000
in update mr0: q=0.21, mr0=0.91, mult0=0.07, mr1=0.0196, mult1=0.0041, spec_accs_cnt=9000, reg_accs_cnt=4149
in update mr1: q=0.24, mr0=0.91, mult0=0.07, mr1=0.0405, mult1=0.0095, spec_accs_cnt=9723, reg_accs_cnt=5000
in update mr0: q=0.24, mr0=0.91, mult0=0.07, mr1=0.0405, mult1=0.0098, spec_accs_cnt=10000, reg_accs_cnt=5085
in update mr0: q=0.21, mr0=0.92, mult0=0.06, mr1=0.0405, mult1=0.0085, spec_accs_cnt=11000, reg_accs_cnt=5550
in update mr1: q=0.23, mr0=0.92, mult0=0.06, mr1=0.0471, mult1=0.0107, spec_accs_cnt=11576, reg_accs_cnt=6000
in update mr0: q=0.24, mr0=0.92, mult0=0.06, mr1=0.0471, mult1=0.0111, spec_accs_cnt=12000, reg_accs_cnt=6439
in update mr1: q=0.24, mr0=0.92, mult0=0.06, mr1=0.0586, mult1=0.0141, spec_accs_cnt=12614, reg_accs_cnt=7000
in update mr0: q=0.25, mr0=0.90, mult0=0.07, mr1=0.0586, mult1=0.0148, spec_accs_cnt=13000, reg_accs_cnt=7479
in update mr0: q=0.24, mr0=0.89, mult0=0.08, mr1=0.0586, mult1=0.0141, spec_accs_cnt=14000, reg_accs_cnt=7965
in update mr1: q=0.21, mr0=0.89, mult0=0.09, mr1=0.0644, mult1=0.0135, spec_accs_cnt=14180, reg_accs_cnt=8000
in update mr0: q=0.23, mr0=0.90, mult0=0.08, mr1=0.0644, mult1=0.0150, spec_accs_cnt=15000, reg_accs_cnt=8521
in update mr1: q=0.24, mr0=0.90, mult0=0.08, mr1=0.0731, mult1=0.0178, spec_accs_cnt=15403, reg_accs_cnt=9000
in update mr0: q=0.26, mr0=0.90, mult0=0.07, mr1=0.0731, mult1=0.0190, spec_accs_cnt=16000, reg_accs_cnt=9494
in update mr1: q=0.28, mr0=0.90, mult0=0.07, mr1=0.0948, mult1=0.0265, spec_accs_cnt=16674, reg_accs_cnt=10000
calling from mr1
advertising
in update mr1: q=0.27, mr0=0.95, mult0=0.04, mr1=0.0025, mult1=0.0007, spec_accs_cnt=904, reg_accs_cnt=1000
